Id, AvgValence, AvgArousal, AvgDominance
mt0011389330, 1.9721182320441986, 1.7456977900552475, 1.7093922651933688, 
mt0011405787, 1.9926087378640782, 1.6577174757281556, 1.8912621359223294, 
mt0011426003, 1.8559425531914897, 1.6230799999999985, 1.5165957446808505, 
mt0011438643, 1.8278152091254798, 1.657337135614708, 1.5675538656527277, 
mt0011487003, 1.908233918128655, 1.6861391812865496, 1.4561403508771922, 
mt0011503204, 1.9598519637462244, 1.7526631419939556, 1.5945619335347427, 
mt0011558921, 1.7994302631578958, 1.6716335526315802, 1.6249999999999982, 
mt0011594132, 1.9441710982658964, 1.8193202312138714, 1.6080924855491323, 
mt0011707340, 1.8476330078124994, 1.7048410156250018, 1.5117187500000024, 
mt0011711087, 1.9442969465648854, 1.6596816793893128, 1.558778625954198, 
mt0011720194, 1.8364278846153859, 1.6536336538461538, 1.6730769230769225, 
mt0011741035, 1.8689549180327865, 1.7044524590163943, 1.6163934426229505, 
mt0011759451, 1.7881242647058824, 1.620741911764706, 1.4779411764705879, 
mt0011767762, 2.0707808000000014, 1.6639032000000022, 1.7759999999999996, 
mt0011772341, 1.966313242009133, 1.8008406392694056, 1.711415525114154, 
mt0011796324, 1.8999846153846167, 1.6875799999999985, 1.6912820512820508, 
mt0011800641, 1.8979617021276611, 1.7386886524822687, 1.591489361702127, 
mt0011808566, 1.9233968641114987, 1.6791163763066186, 1.7491289198606268, 
mt0011815949, 1.9378212962962966, 1.7201759259259262, 1.6185185185185185, 
mt0011816881, 1.805385576923077, 1.7392336538461532, 1.7038461538461542, 
mt0011817066, NaN, NaN, NaN, 
mt0011842354, 1.9014268292682934, 1.6885012195121951, 1.5951219512195123, 
mt0011859112, 1.8408293103448286, 1.723308045977012, 1.5333333333333334, 
mt0011861482, 2.1383755274261627, 1.7101801687763698, 1.848945147679327, 
mt0011861922, 2.031844, 1.7509400000000002, 1.4720000000000004, 
mt0011865868, 1.8708035211267615, 1.6248978873239446, 1.5732394366197178, 
mt0011870505, 1.8717268292682923, 1.6636707317073174, 1.7073170731707321, 
mt0011873776, 2.12320253164557, 1.8017544303797475, 1.7417721518987341, 
mt0011878109, 2.0284381720430114, 1.7573467741935482, 1.4408602150537628, 
mt0011879313, 1.8449751633986928, 1.6650274509803922, 1.49673202614379, 
mt0011889304, 1.9341088495575227, 1.6314796460176992, 1.6194690265486726, 
mt0011890964, 1.8055701754385962, 1.6497017543859656, 1.5707602339181284, 
mt0011895521, 1.949659712230217, 1.6504654676259003, 1.5035971223021571, 
mt0011897338, 1.8997549999999996, 1.7508408333333338, 1.5516666666666659, 
mt0011904586, 1.7814178571428578, 1.7581589285714279, 1.6714285714285724, 
mt0011908732, 1.847529411764706, 1.710551470588236, 1.5485294117647048, 
mt0011908765, 1.686443859649123, 1.7098570175438612, 1.8807017543859665, 
mt0011909571, 1.8914949579831937, 1.6729823529411778, 1.660504201680672, 
mt0011918560, 2.007888586956522, 1.7177820652173907, 1.615217391304347, 
mt0011921060, 1.8521422222222226, 1.7561773333333324, 1.693333333333333, 
mt0011923565, 1.922875471698114, 1.613909433962264, 1.5773584905660376, 
mt0011924283, 2.138232812500001, 1.7968101562500005, 1.8890625000000003, 
mt0011924316, 1.7781693693693694, 1.8132549549549541, 1.6576576576576583, 
mt0011924930, 1.9700039999999996, 1.6344474999999994, 1.4609999999999994, 
mt0011927382, 1.8718627450980392, 1.6723990196078433, 1.4470588235294117, 
mt0011928183, 2.0162566371681425, 1.7353000000000007, 1.5769911504424772, 
mt0011931223, 1.9228017142857146, 1.6583971428571438, 1.5417142857142851, 
mt0011932684, 1.9624021276595742, 1.7925829787234044, 1.5361702127659576, 
mt0011935082, 1.8208765151515147, 1.6529401515151512, 1.5636363636363626, 
mt0011937155, 1.756517857142858, 1.6499526785714287, 1.7160714285714282, 
mt0011937271, 1.8550351351351357, 1.6567770270270274, 1.509459459459459, 
mt0011940706, 1.7948663865546228, 1.6880042016806733, 1.524369747899159, 
mt0011940781, 1.6584369565217387, 1.724441304347826, 1.7826086956521736, 
mt0011942127, 1.8364900383141756, 1.6906777777777768, 1.5785440613026804, 
mt0011943335, 1.7545868965517244, 1.6226475862068976, 1.4482758620689649, 
mt0011944405, 1.7994905797101455, 1.6951507246376825, 1.553623188405797, 
mt0011944573, 1.9706732824427469, 1.5974866412213733, 1.6755725190839674, 
mt0011945627, 1.9601612903225802, 1.733030107526882, 1.4043010752688174, 
mt0011945841, 1.8295006802721088, 1.696438095238096, 1.5510204081632641, 
mt0011946105, 1.8355914529914539, 1.6171042735042735, 1.634188034188034, 
mt0011948806, 1.9068954545454553, 1.6177818181818184, 1.7200000000000002, 
mt0011956521, 1.7921778350515474, 1.717634536082474, 1.6505154639175235, 
mt0011957377, 1.8419444444444446, 1.8028864197530863, 1.795061728395062, 
mt0011959121, 1.8630833992094868, 1.7470905138339923, 1.617391304347826, 
mt0011961925, 1.8406400000000012, 1.6726569230769237, 1.5353846153846151, 
mt0011970605, 2.044876136363637, 1.6962795454545456, 1.3431818181818185, 
mt0011973119, 2.0545413223140505, 1.7407082644628116, 1.6942148760330573, 
mt0011979536, 1.9708722222222217, 1.6858861111111105, 1.6083333333333338, 
mt0011979967, 1.916686486486486, 1.7358135135135135, 1.5837837837837838, 
mt0011981818, 1.8771618320610692, 1.6748946564885496, 1.6900763358778623, 
mt0011991382, 1.8561336363636367, 1.6644618181818185, 1.6854545454545455, 
mt0011996183, 1.8390060606060612, 1.658121212121212, 1.4888888888888896, 
mt0011997438, 1.8260448979591835, 1.6173238095238096, 1.7959183673469377, 
mt0011997917, 1.9564762500000017, 1.697465833333332, 1.5608333333333302, 
mt0011999842, 1.8968112359550557, 1.7061061797752801, 1.6078651685393255, 
mt0012000832, 1.978985840707965, 1.6437203539823018, 1.6442477876106194, 
mt0012005920, 2.075683265306123, 1.8079371428571422, 1.6432653061224494, 
mt0012009054, 1.9530537190082657, 1.66735041322314, 1.9652892561983457, 
mt0012014382, 1.904864661654139, 1.691043358395991, 1.5548872180451139, 
mt0012021165, 2.001525274725275, 1.6464010989010984, 1.8285714285714296, 
mt0012022228, 1.861809604519774, 1.75893615819209, 1.6949152542372872, 
mt0012022863, 2.122251162790697, 1.6305232558139537, 1.8697674418604648, 
mt0012028572, 1.8117992592592593, 1.641613827160494, 1.549629629629629, 
mt0012030545, 1.824838461538461, 1.7267435164835157, 1.533186813186812, 
mt0012030591, 1.902868095238095, 1.7670657142857145, 1.8142857142857143, 
mt0012031327, 1.836105860805861, 1.7007732600732581, 1.6322344322344313, 
mt0012033786, 1.8770592255125298, 1.6967070615034143, 1.502961275626424, 
mt0012034242, 1.9388623115577894, 1.6716271356783907, 1.6170854271356783, 
mt0012034674, 1.8051795731707323, 1.6771076219512173, 1.5859756097560966, 
mt0012035583, 1.8587499999999986, 1.629283644859812, 1.7906542056074757, 
mt0012102419, 1.9148396551724143, 1.7265163793103446, 1.4844827586206892, 
mt0012212462, 1.94422925170068, 1.6517680272108832, 1.5727891156462581, 
mt0012261937, 1.9042626506024092, 1.6135831325301206, 1.6024096385542173, 
mt0012273840, 1.7273237113402065, 1.57951030927835, 1.6247422680412364, 
mt0012334245, 1.9717750000000012, 1.713676612903226, 1.6709677419354827, 
mt0012431364, 1.8219303030303031, 1.6312414141414147, 1.7292929292929289, 
mt0012438211, 1.8286067567567568, 1.9092648648648656, 1.824324324324324, 
mt0012459878, 1.9369787234042553, 1.7596106382978716, 1.442553191489362, 
mt0012463267, 1.9018059701492533, 1.7187552238805963, 1.6865671641791051, 
mt0012464432, 1.8562010752688185, 1.6376204301075266, 1.797849462365591, 
mt0012468115, 1.6449874999999998, 1.5366767857142867, 1.385714285714286, 
mt0012477572, 1.7585155339805831, 1.648436893203883, 1.6077669902912624, 
mt0012479132, 1.9280886597938143, 1.702992783505156, 1.7257731958762887, 
mt0012494520, 1.934348529411765, 1.6347779411764716, 1.7470588235294109, 
mt0012494694, 1.937368292682928, 1.6227219512195117, 1.5398373983739835, 
mt0012497627, 1.6772088888888885, 1.5619022222222219, 1.6844444444444446, 
mt0012499168, NaN, NaN, NaN, 
mt0012536672, 2.029778181818182, 1.7424090909090912, 1.5321212121212122, 
mt0012553223, 1.8789349056603777, 1.6059915094339627, 1.6471698113207536, 
mt0012573902, 1.95470103626943, 1.7327119170984457, 1.5813471502590655, 
mt0012576930, 1.9199590443686014, 1.6524819112627973, 1.537883959044368, 
mt0012625300, 1.7799636363636362, 1.6836666666666675, 1.6525252525252525, 
mt0012630337, 1.8377430167597757, 1.684296089385475, 1.7027932960893846, 
mt0012639323, 1.9021899581589954, 1.6333958158995812, 1.6150627615062751, 
mt0012666474, 1.8102494117647063, 1.7307298039215695, 1.5945098039215686, 
mt0012738934, 1.8032608108108117, 1.6023283783783797, 1.3081081081081074, 
mt0012784267, 1.8658607142857155, 1.657713265306122, 1.6688775510204097, 
mt0012809291, 1.9777357142857148, 1.712680612244898, 1.6653061224489796, 
mt0012811141, 1.958056896551724, 1.7514706896551724, 1.686206896551724, 
mt0012823048, 1.8129666666666662, 1.632608333333333, 1.4666666666666666, 
mt0012844418, 1.93725612244898, 1.6828540816326536, 1.56734693877551, 
mt0012863101, 1.8553494071146241, 1.6650652173913048, 1.5517786561264812, 
mt0012928945, 1.7503203389830504, 1.6866864406779658, 1.7220338983050845, 
mt0012930833, 1.775761641221374, 1.7004870229007638, 1.585877862595422, 
mt0012988776, 1.9256666666666673, 1.7131234848484846, 1.706060606060606, 
mt0013028015, 1.8836306878306883, 1.664469841269841, 1.5714285714285696, 
mt0013058008, 1.845711842105264, 1.6573230263157896, 1.6605263157894727, 
mt0013067360, 1.9693824427480922, 1.819238167938932, 1.7206106870228997, 
mt0013069447, 1.9531878048780482, 1.7920951219512198, 1.7097560975609756, 
mt0013070871, 1.8705999999999998, 1.7997716666666663, 1.6566666666666667, 
mt0013073967, 1.957984905660379, 1.7549050314465409, 1.7685534591194958, 
mt0013081766, 1.9974624203821658, 1.7504770700636951, 1.5070063694267508, 
mt0013101577, 1.9215104347826093, 1.7129591304347835, 1.7252173913043478, 
mt0013105517, NaN, NaN, NaN, 
mt0013148928, 1.8796202898550733, 1.6234951690821255, 1.633816425120772, 
mt0013186132, 1.879929943502826, 1.6752519774011294, 1.8203389830508476, 
mt0013200826, 1.8498150000000009, 1.5975312500000005, 1.7600000000000005, 
mt0013201347, 1.8886697368421055, 1.7252460526315792, 1.831578947368421, 
mt0013217284, 1.9110285714285722, 1.6762780952380951, 1.7809523809523802, 
mt0013236693, 1.893292082111436, 1.6898527859237535, 1.6293255131964808, 
mt0013249470, 1.8847176470588243, 1.6216638655462177, 1.6168067226890743, 
mt0013311518, 1.9816117117117111, 1.6853414414414418, 1.4414414414414412, 
mt0013316525, 1.8179425925925914, 1.6465370370370365, 1.468518518518519, 
mt0013425007, 1.8875146067415736, 1.658508988764044, 1.4887640449438193, 
mt0013426445, 1.916181690140846, 1.7149816901408443, 1.7680751173708915, 
mt0013427388, 1.9775749019607844, 1.8219199999999993, 1.5262745098039212, 
mt0013430944, 1.9957588709677423, 1.7301072580645174, 1.6951612903225801, 
mt0013458428, 1.8556833333333336, 1.5697642857142853, 1.2476190476190485, 
mt0013521734, 1.8673870786516855, 1.6438418539325834, 1.4651685393258418, 
mt0013524535, 1.8743208226221095, 1.718500514138816, 1.6611825192802065, 
mt0013602925, 1.826081102362205, 1.7212748031496072, 1.664566929133858, 
mt0013607139, 1.966753623188406, 1.7932753623188418, 1.6652173913043473, 
mt0013610325, 1.878717073170732, 1.703489024390244, 1.8951219512195119, 
mt0013610638, 1.747075, 1.8693799999999998, 1.618571428571428, 
mt0013613711, 1.657764539007093, 1.7683716312056748, 1.7460992907801414, 
mt0013620934, 1.9356054054054048, 1.714838648648649, 1.537297297297297, 
mt0013634470, 1.842162857142858, 1.7646461904761894, 1.7028571428571424, 
mt0013657241, 1.8734412698412692, 1.6887079365079367, 1.5492063492063495, 
mt0013658337, 1.9186863095238094, 1.6543053571428583, 1.6702380952380953, 
mt0013666337, 1.8015272727272729, 1.8461329545454555, 1.570454545454546, 
mt0013667192, 1.7518041237113404, 1.5921835051546398, 1.5195876288659798, 
mt0013751364, 1.833616803953876, 1.6544696869851734, 1.4995057660626074, 
mt0013752990, 1.8369853591160237, 1.6415447513812136, 1.525966850828729, 
mt0013795989, 1.9136012121212114, 1.7069121212121208, 1.499999999999999, 
mt0013805035, 1.9478776595744678, 1.7581297872340427, 1.5617021276595748, 
mt0013868618, 1.8632435000000023, 1.718835499999998, 1.624999999999999, 
mt0013906090, 1.8296121794871805, 1.7762660256410254, 1.7192307692307691, 
mt0013921881, 1.7991905325443802, 1.6656848126232733, 1.5341222879684429, 
mt0013924156, 1.8709968421052634, 1.6236021052631582, 1.6336842105263154, 
mt0013924254, 1.9463005102040825, 1.6339887755102034, 1.799999999999999, 
mt0013925763, 1.849691071428572, 1.6640669642857147, 1.658928571428571, 
mt0013930651, 1.9400776422764228, 1.6818207317073177, 1.6796747967479666, 
mt0013982372, 1.8708919028340072, 1.6537497975708482, 1.549797570850202, 
mt0014005525, 1.8979433846153873, 1.695542153846154, 1.547076923076922, 
mt0014013991, 2.010172580645161, 1.6834104838709678, 1.4403225806451607, 
mt0014035376, 1.924164473684212, 1.6713625000000016, 1.7473684210526306, 
mt0014036337, 2.001309803921568, 1.6810647058823531, 1.654901960784313, 
mt0014097994, 1.719449612403101, 1.6059589147286815, 1.4263565891472874, 
mt0014170517, 1.8476913978494616, 1.7202577956989231, 1.4752688172043003, 
mt0014177219, 1.8338844221105524, 1.6679095477386934, 1.4492462311557788, 
mt0014186292, 1.8924018348623852, 1.6362119266055044, 1.805504587155963, 
mt0014191780, 1.9213638297872335, 1.682743829787232, 1.7710638297872328, 
mt0014581361, 1.8394084745762718, 1.7197881355932199, 1.700564971751413, 
mt0014592892, 1.8908970588235294, 1.6719505882352943, 1.430588235294117, 
mt0014594482, 1.8628013986013991, 1.722781118881119, 1.4615384615384617, 
mt0014664637, 1.8480162939297127, 1.6639738019169308, 1.6920127795527147, 
mt0014678472, 1.941422388059701, 1.670320895522388, 1.498507462686567, 
mt0014693814, 1.8114870967741945, 1.619557258064516, 1.7677419354838704, 
mt0014811209, 1.9767617647058817, 1.693072058823531, 1.7058823529411766, 
mt0014828773, 1.943543103448275, 1.6680689655172414, 1.4758620689655173, 
mt0014829611, 2.0073246268656724, 1.636830597014926, 1.6164179104477612, 
mt0014884525, NaN, NaN, NaN, 
mt0014948707, 1.8327964835164894, 1.8240494505494484, 1.8716483516483535, 
mt0014964772, 1.7838656319290513, 1.6817873614190693, 1.5223946784922384, 
mt0014974957, 1.7640519607843137, 1.6317745098039207, 1.572549019607843, 
mt0014980594, 1.8027830303030308, 1.696066666666667, 1.5054545454545447, 
mt0014998906, 1.8453448979591847, 1.6779522448979585, 1.6089795918367342, 
mt0015015741, 1.9383109947643975, 1.708331413612566, 1.5486910994764396, 
mt0015506396, 1.9646304093567257, 1.6775830409356733, 1.6690058479532155, 
mt0015511866, 1.9591471999999996, 1.7092511999999989, 1.5407999999999997, 
mt0015694671, 1.8828362068965523, 1.7284557471264366, 1.5471264367816076, 
mt0015842101, 1.8811254545454548, 1.6428272727272735, 1.8472727272727272, 
mt0015884121, 2.009930882352941, 1.6235955882352948, 1.7205882352941178, 
mt0015889071, 1.8154937499999997, 1.626062499999999, 1.4791666666666656, 
mt0015940634, 1.8828546874999996, 1.6855734375000009, 1.7093749999999992, 
mt0016764273, 1.8754189743589755, 1.6967389743589731, 1.4933333333333327, 
mt0016770768, 1.9669127962085313, 1.6969132701421799, 1.6947867298578194, 
mt0016874026, NaN, NaN, NaN, 
mt0016911835, 1.8391083333333331, 1.7205200000000003, 1.5100000000000002, 
mt0016918508, 1.9408403669724779, 1.7408272171253816, 1.622018348623853, 
mt0016920843, 2.053330487804879, 1.7335768292682934, 1.5731707317073171, 
mt0016924289, 1.8525548780487808, 1.7720439024390244, 1.6170731707317079, 
mt0016971741, 1.836108016877637, 1.7638451476793249, 1.531645569620252, 
mt0016981735, 1.9877019607843143, 1.7726843137254908, 1.6725490196078432, 
mt0017046405, 1.9485135135135137, 1.7335405405405409, 1.5654054054054045, 
mt0017672742, 1.961821052631579, 1.6372710526315786, 1.6684210526315788, 
mt0017971951, 1.8947724919093865, 1.7555145631067963, 1.5546925566343037, 
mt0018216077, 1.7354932773109248, 1.6790983193277307, 1.6420168067226895, 
mt0018458965, 2.00209082397004, 1.8359677902621694, 1.6093632958801483, 
mt0018713420, 1.87132427536232, 1.6799876811594179, 1.614492753623187, 
mt0020034314, 1.8256033333333341, 1.569440833333334, 1.3699999999999994, 
mt0026519497, 1.7451028340080967, 1.7478817813765164, 1.7238866396761126, 
mt0026624084, 1.7779864864864856, 1.6915081081081078, 1.5837837837837843, 
mt0026625063, 1.8310169811320762, 1.6933044025157238, 1.6528301886792436, 
mt0026681751, 1.805903529411764, 1.651281176470588, 1.5764705882352938, 
mt0026697317, 1.8799668141592913, 1.7115969026548654, 1.7646017699115046, 
mt0026805049, 1.9486179687500003, 1.6184164062500002, 1.512499999999999, 
mt0026813823, 1.9122925373134338, 1.7231104477611943, 1.6208955223880592, 
mt0026814722, 1.760260355029587, 1.6669260355029594, 1.58343195266272, 
mt0026887630, 1.9655946428571431, 1.8054660714285726, 1.6249999999999998, 
mt0026887747, 2.0098534722222214, 1.7383916666666661, 1.7138888888888877, 
mt0026929647, 1.9159662068965508, 1.602089655172414, 1.6717241379310348, 
mt0026938609, 1.8867309090909086, 1.6675818181818185, 1.4527272727272733, 
mt0026953217, 1.9177447916666681, 1.704055729166667, 1.580208333333333, 
mt0026960509, 1.9584912698412702, 1.6535666666666669, 1.615873015873016, 
mt0026963644, 1.9203999999999999, 1.7535090909090911, 1.5727272727272732, 
mt0026964135, 1.9626956989247308, 1.7759258064516126, 1.608602150537635, 
mt0026964820, NaN, NaN, NaN, 
mt0026971941, 1.9422477477477467, 1.657884684684684, 1.5666666666666658, 
mt0026985012, 1.8045396313364066, 1.6517230414746529, 1.5857142857142876, 
mt0026987140, 1.8344637500000005, 1.7431703124999995, 1.642499999999999, 
mt0026997085, 1.818673417721519, 1.6472253164556958, 1.5721518987341776, 
mt0026999750, 2.0031502857142875, 1.6933005714285705, 1.7897142857142867, 
mt0027015161, 1.8505145161290324, 1.6992403225806458, 1.656451612903226, 
mt0027019652, 1.815271578947368, 1.6030378947368427, 1.8147368421052632, 
mt0027026798, 1.827672, 1.6660874285714284, 1.6925714285714286, 
mt0027032503, 1.8127907407407406, 1.7658888888888895, 1.7000000000000002, 
mt0027044563, NaN, NaN, NaN, 
mt0027065447, 2.046518811881188, 1.7050108910891097, 1.679207920792079, 
mt0027066441, 1.917086231884059, 1.6517760869565212, 1.4768115942028985, 
mt0027072382, 1.9166962809917354, 1.7152095041322313, 1.5066115702479315, 
mt0027072516, 1.8527536842105266, 1.5742684210526314, 1.589473684210526, 
mt0027095001, 1.8754871369294606, 1.6581190871369276, 1.640663900414938, 
mt0027141561, 1.8485172413793094, 1.643325287356322, 1.6413793103448278, 
mt0027142171, 1.88353085106383, 1.784218085106383, 1.8191489361702127, 
mt0027149420, 1.9605630662020914, 1.9293905923344963, 1.6648083623693377, 
mt0027288197, 1.7024818181818175, 1.628738961038961, 1.428571428571429, 
mt0027317557, 1.790698469387755, 1.7275566326530607, 1.6153061224489793, 
mt0027517548, 1.9414170103092778, 1.6664360824742264, 1.5783505154639166, 
mt0027535695, 1.9557157894736845, 1.8588763157894737, 1.8105263157894738, 
mt0027639299, 1.8639726190476191, 1.750892857142857, 1.833333333333333, 
mt0027928122, 1.951748701298701, 1.6403071428571427, 1.5558441558441543, 
mt0027963341, 1.9167958333333348, 1.6156674999999994, 1.625, 
mt0028081047, 1.8832589595375722, 1.72848901734104, 1.8381502890173418, 
mt0028160733, 1.9120028089887644, 1.6221460674157295, 1.715730337078651, 
mt0028162218, 1.950103100775194, 1.8003224806201554, 1.648062015503876, 
mt0028210626, 1.9405502793296112, 1.6736184357541906, 1.7106145251396634, 
mt0028241237, 1.958170238095237, 1.695469642857144, 1.5821428571428573, 
mt0028252056, 1.850219219219219, 1.6458522522522505, 1.7039039039039028, 
mt0028315580, 1.9471359375, 1.7378401041666665, 1.481249999999999, 
mt0028359933, 2.0145591397849465, 1.6442537634408603, 1.5139784946236563, 
mt0028372740, 1.8958028571428576, 1.7134100000000003, 1.7685714285714271, 
mt0028405670, 1.9132819875776403, 1.650268322981367, 1.7503105590062114, 
mt0028444679, 1.866398717948719, 1.8120907051282065, 1.7019230769230778, 
mt0028471202, 1.7993758241758235, 1.602186263736264, 1.3670329670329668, 
mt0028559007, 1.842660550458717, 1.6991096330275235, 1.5325688073394519, 
mt0028577577, 1.7915446745562134, 1.7475485207100583, 1.7360946745562145, 
mt0028577920, 1.863135555555555, 1.7386299999999997, 1.7822222222222226, 
mt0028579459, 1.8560116666666673, 1.6850441666666678, 1.5649999999999986, 
mt0028597387, NaN, NaN, NaN, 
mt0028610411, 1.8739409836065573, 1.7422836065573772, 1.7213114754098364, 
mt0028612037, 1.944187058823529, 1.6578788235294115, 1.4823529411764707, 
mt0028613860, 2.0075322222222223, 1.7329649999999999, 1.7055555555555553, 
mt0028617797, 1.8228268292682923, 1.7198182926829266, 1.6512195121951223, 
mt0028620567, 1.7641937106918222, 1.6768597484276748, 1.4188679245283018, 
mt0028641493, 1.897804022988506, 1.7272126436781607, 1.5816091954022984, 
mt0028666183, 2.114661538461537, 1.991453846153846, 1.2256410256410264, 
mt0028693965, 1.9194876106194696, 1.701805309734514, 1.4477876106194691, 
mt0028694615, 1.7337232432432428, 1.5945897297297291, 1.5210810810810809, 
mt0028703201, 1.851011876484561, 1.7287757719714965, 1.612351543942995, 
mt0028706391, 1.8805576923076912, 1.8617945054945055, 1.4351648351648345, 
mt0028723154, 1.9999257668711683, 1.7642656441717801, 1.5803680981595072, 
mt0028741126, 1.9616468468468475, 1.6779297297297298, 1.639639639639639, 
mt0028754256, 1.8125776397515532, 1.6667267080745338, 1.6124223602484462, 
mt0028772639, 1.8971539877300632, 1.6295619631901845, 1.706748466257668, 
mt0028782832, 1.8590483870967756, 1.6304322580645163, 1.7709677419354832, 
mt0028798040, 1.7581119170984456, 1.7202875647668388, 1.6911917098445588, 
mt0028801510, 1.8190388157894741, 1.6677190789473693, 1.4934210526315783, 
mt0028810869, 1.8706809523809527, 1.696826984126984, 1.7238095238095237, 
mt0028813190, 1.8345902985074638, 1.7134059701492543, 1.8447761194029844, 
mt0028925413, 1.9113700892857153, 1.7222330357142857, 1.677678571428569, 
mt0029033727, 1.8169265957446805, 1.8153095744680856, 1.9617021276595745, 
mt0029117729, 1.9307488888888895, 1.7527568888888883, 1.5626666666666646, 
mt0029143372, 1.937132291666667, 1.681585416666666, 1.470833333333332, 
mt0029173992, 1.8213253246753258, 1.727335714285714, 1.5792207792207793, 
mt0029174947, 1.8188024475524471, 1.6920433566433577, 1.474825174825174, 
mt0029196396, 1.8646780487804868, 1.7339707317073174, 1.8000000000000003, 
mt0029425340, 1.7809879432624118, 1.814909219858156, 1.8326241134751764, 
mt0029663410, 1.9025878378378385, 1.771181531531532, 1.5270270270270252, 
mt0029849505, 1.913003870967743, 1.6439103225806446, 1.783225806451612, 
mt0029928379, 1.953642000000001, 1.7070180000000001, 1.6900000000000004, 
mt0029934416, 1.931535148514851, 1.6670658415841573, 1.6663366336633647, 
mt0029990383, 1.8952978947368424, 1.630508421052632, 1.360000000000001, 
mt0030144567, 1.8320409836065574, 1.7266918032786882, 1.3180327868852453, 
mt0030182539, 2.0013972972972973, 1.7933765765765768, 1.5999999999999996, 
mt0030182973, 1.8184845238095233, 1.6573269841269835, 1.6071428571428572, 
mt0030200290, 1.8440180212014152, 1.650458303886926, 1.5272084805653698, 
mt0030218668, 1.8279695852534543, 1.6829009216589865, 1.6331797235023047, 
mt0030235030, 1.8546355769230776, 1.6804269230769235, 1.736538461538461, 
mt0030237522, 1.826687142857143, 1.6567571428571433, 1.5714285714285714, 
mt0030291135, 1.8136383673469394, 1.6470902040816326, 1.744489795918367, 
mt0030293411, 1.7814375000000005, 1.6164730263157894, 1.6197368421052625, 
mt0030296501, 1.9313865030674855, 1.7026220858895702, 1.5570552147239245, 
mt0030307303, 1.9411244705882362, 1.6935849411764705, 1.6880000000000024, 
mt0030341894, 1.9356493902439031, 1.6823146341463409, 1.498780487804876, 
mt0030345800, 1.8533484375000002, 1.6342046874999998, 1.7062500000000003, 
mt0030358424, 1.926033544303798, 1.8341626582278479, 1.531645569620253, 
mt0030364825, 1.9491191011235942, 1.7211176029962532, 1.5146067415730318, 
mt0030365207, 1.851821962616823, 1.727740186915887, 1.5233644859813074, 
mt0030393070, 1.8202836065573778, 1.6486229508196721, 1.4327868852459018, 
mt0030409583, 1.8298078260869577, 1.6801243478260874, 1.6504347826086962, 
mt0030410421, 1.8516133928571432, 1.7101750000000002, 1.769642857142857, 
mt0030415861, 1.7139536231884056, 1.7721869565217394, 1.7884057971014489, 
mt0030423003, 1.8040915384615386, 1.7011769230769231, 1.7723076923076921, 
mt0030447899, 1.7521301369863012, 1.7132986301369868, 1.6191780821917812, 
mt0030450341, 1.745857333333333, 1.6907786666666667, 1.6933333333333334, 
mt0030450540, 2.0419500000000017, 1.7731134146341463, 1.684146341463415, 
mt0030478682, 1.8788588235294115, 1.6804470588235296, 1.6988235294117644, 
mt0030522929, 1.8005705521472393, 1.6908883435582822, 1.7300613496932515, 
mt0030597498, 2.094010769230769, 1.782753846153847, 1.7815384615384613, 
mt0030659210, 1.815268, 1.6833890000000005, 1.6879999999999997, 
mt0030998277, 1.8969201058201066, 1.6507629629629628, 1.7216931216931204, 
mt0031346947, 1.960582777777778, 1.7118383333333336, 1.5977777777777769, 
mt0031593348, 1.8384725225225214, 1.6894653153153145, 1.412612612612612, 
mt0031642553, 1.816798536585366, 1.662545365853658, 1.6975609756097558, 
mt0031649707, 1.8858327365728897, 1.7127245524296684, 1.6102301790281337, 
mt0031654615, 1.8577097046413502, 1.6812510548523205, 1.5999999999999988, 
mt0031661331, 1.8301323943661976, 1.9100169014084507, 1.4169014084507048, 
mt0031664663, 1.8248954423592492, 1.6720107238605897, 1.7061662198391436, 
mt0031717218, 1.786688461538462, 1.74290934065934, 1.8021978021978013, 
mt0031770612, 1.9292679611650485, 1.6599766990291258, 1.716504854368931, 
mt0031786216, 1.7925952380952392, 1.7467428571428574, 1.7285714285714282, 
mt0031814638, 2.100794690265486, 1.6768185840707965, 1.4938053097345139, 
mt0031829480, 1.9159145299145306, 1.5924692307692312, 1.767521367521368, 
mt0031833057, 1.8459423529411763, 1.8004811764705888, 1.7647058823529416, 
mt0031842795, 2.089697037037038, 1.7079785185185186, 1.4799999999999986, 
mt0031849680, 1.890949514563108, 1.6046941747572818, 1.6155339805825244, 
mt0031930021, 1.9137379629629632, 1.7807671296296295, 1.63611111111111, 
mt0031934309, 1.9690648000000008, 1.6224496, 1.7423999999999986, 
mt0031938209, 1.9048253968253959, 1.6931642857142868, 1.598412698412698, 
mt0031939166, 2.072211029411765, 1.8283514705882349, 1.4014705882352938, 
mt0031944897, 1.8865592592592602, 1.6978657407407416, 1.572222222222223, 
mt0031961951, 1.80105859030837, 1.6434920704845815, 1.5453744493392059, 
mt0031969852, 1.8726855172413805, 1.727080689655173, 1.489655172413792, 
mt0031984329, 1.7724478260869583, 1.7571652173913048, 1.7304347826086952, 
mt0032029792, 1.838482828282829, 1.7276434343434346, 1.7515151515151512, 
mt0032043051, 1.992982812500001, 1.8043835937500001, 1.4828125000000003, 
mt0032046184, 1.9284675781250022, 1.754493750000003, 1.3242187499999993, 
mt0032048707, 1.9046039215686272, 1.7289480392156868, 1.8176470588235287, 
